,filepath,superclass,label,split
33746,other_land/desert/desert(931).tif,other land,desert,test
33747,woodland/natural_grassland/natural_grassland(663).tif,woodland,natural grassland,test
33748,woodland/artificial_grassland/artificial_grassland(75).tif,woodland,artificial grassland,test
33749,water_area/lakeshore/lakeshore(712).tif,water area,lakeshore,test
33750,cultivated_land/dry_farm/dry_farm(1121).tif,cultivated land,dry farm,test
33751,woodland/sapling/sapling(619).tif,woodland,sapling,test
33752,woodland/forest/forest(1025).tif,woodland,forest,test
33753,transportation/crossroads/crossroads(189).tif,transportation,crossroads,test
33754,woodland/forest/forest(763).tif,woodland,forest,test
33755,other_land/snow_mountain/snow_mountain(95).tif,other land,snow mountain,test
33756,woodland/shrubwood/shrubwood(1284).tif,woodland,shrubwood,test
33757,woodland/forest/forest(859).tif,woodland,forest,test
33758,transportation/mountain_road/mountain_road(483).tif,transportation,mountain road,test
33759,other_land/snow_mountain/snow_mountain(690).tif,other land,snow mountain,test
33760,other_land/snow_mountain/snow_mountain(534).tif,other land,snow mountain,test
33761,cultivated_land/bare_land/bare_land(272).tif,cultivated land,bare land,test
33762,construction_land/residents/residents(1009).tif,construction land,residents,test
33763,transportation/crossroads/crossroads(721).tif,transportation,crossroads,test
33764,woodland/mangrove/mangrove_618(404).tif,woodland,mangrove,test
33765,other_land/mountain/mountain(279).tif,other land,mountain,test
33766,water_area/coastline/coastline(577).tif,water area,coastline,test
33767,other_land/mountain/mountain(513).tif,other land,mountain,test
33768,woodland/shrubwood/shrubwood(798).tif,woodland,shrubwood,test
33769,transportation/overpass/overpass(304).tif,transportation,overpass,test
33770,woodland/shrubwood/shrubwood(1377).tif,woodland,shrubwood,test
33771,woodland/sparse_forest/sparse_forest(626).tif,woodland,sparse forest,test
33772,transportation/airport_runway/airport_runway(424).tif,transportation,airport runway,test
33773,construction_land/storage_room/storage_room(2).tif,construction land,storage room,test
33774,other_land/desert/desert(1197).tif,other land,desert,test
33775,woodland/mangrove/mangrove_618(37).tif,woodland,mangrove,test
33776,transportation/parkinglot/parkinglot(831).tif,transportation,parkinglot,test
33777,transportation/bridge/bridge(408).tif,transportation,bridge,test
33778,cultivated_land/green_farmland/green_farmland(471).tif,cultivated land,green farmland,test
33779,other_land/sandbeach/sand_beach(360).tif,other land,sandbeach,test
33780,woodland/shrubwood/shrubwood(793).tif,woodland,shrubwood,test
33781,transportation/rail/rail(314).tif,transportation,rail,test
33782,woodland/forest/forest(961).tif,woodland,forest,test
33783,woodland/sparse_forest/sparse_forest(1057).tif,woodland,sparse forest,test
33784,water_area/sea/sea(933).tif,water area,sea,test
33785,construction_land/residents/residents(80).tif,construction land,residents,test
33786,transportation/fork_road/fork_road(39).tif,transportation,fork road,test
33787,water_area/sea/sea(1392).tif,water area,sea,test
33788,woodland/sparse_forest/sparse_forest(1184).tif,woodland,sparse forest,test
33789,woodland/shrubwood/shrubwood(595).tif,woodland,shrubwood,test
33790,other_land/mountain/mountain(918).tif,other land,mountain,test
33791,woodland/shrubwood/shrubwood(1335).tif,woodland,shrubwood,test
33792,cultivated_land/dry_farm/dry_farm(1396).tif,cultivated land,dry farm,test
33793,water_area/dam/dam(74).tif,water area,dam,test
33794,woodland/sapling/sapling(152).tif,woodland,sapling,test
33795,cultivated_land/dry_farm/dry_farm(1224).tif,cultivated land,dry farm,test
33796,construction_land/residents/residents(514).tif,construction land,residents,test
33797,water_area/hirst/hirst(4).tif,water area,hirst,test
33798,water_area/lakeshore/lakeshore(277).tif,water area,lakeshore,test
33799,woodland/sapling/sapling(1476).tif,woodland,sapling,test
33800,woodland/sapling/sapling(380).tif,woodland,sapling,test
33801,transportation/mountain_road/mountain_road(188).tif,transportation,mountain road,test
33802,transportation/crossroads/crossroads(778).tif,transportation,crossroads,test
33803,water_area/stream/stream(889).tif,water area,stream,test
33804,woodland/forest/forest(174).tif,woodland,forest,test
33805,water_area/hirst/hirst(181).tif,water area,hirst,test
33806,woodland/mangrove/mangrove_618(805).tif,woodland,mangrove,test
33807,woodland/sapling/sapling(595).tif,woodland,sapling,test
33808,woodland/mangrove/mangrove_618(13).tif,woodland,mangrove,test
33809,other_land/snow_mountain/snow_mountain(497).tif,other land,snow mountain,test
33810,construction_land/storage_room/storage_room(364).tif,construction land,storage room,test
33811,woodland/shrubwood/shrubwood(1207).tif,woodland,shrubwood,test
33812,construction_land/container/container(892).tif,construction land,container,test
33813,woodland/natural_grassland/natural_grassland(402).tif,woodland,natural grassland,test
33814,transportation/fork_road/fork_road(114).tif,transportation,fork road,test
33815,woodland/sparse_forest/sparse_forest(1316).tif,woodland,sparse forest,test
33816,cultivated_land/bare_land/bare_land(494).tif,cultivated land,bare land,test
33817,transportation/avenue/avenue(446).tif,transportation,avenue,test
33818,water_area/sea/sea(362).tif,water area,sea,test
33819,water_area/hirst/hirst(527).tif,water area,hirst,test
33820,woodland/sapling/sapling(47).tif,woodland,sapling,test
33821,transportation/airport_runway/airport_runway(1162).tif,transportation,airport runway,test
33822,woodland/mangrove/mangrove_618(955).tif,woodland,mangrove,test
33823,other_land/desert/desert(205).tif,other land,desert,test
33824,transportation/mountain_road/mountain_road(216).tif,transportation,mountain road,test
33825,woodland/forest/forest(37).tif,woodland,forest,test
33826,transportation/turning_circle/turning_circle(192).tif,transportation,turning circle,test
33827,woodland/sparse_forest/sparse_forest(1193).tif,woodland,sparse forest,test
33828,water_area/sea/sea(839).tif,water area,sea,test
33829,woodland/natural_grassland/natural_grassland(1160).tif,woodland,natural grassland,test
33830,cultivated_land/dry_farm/dry_farm(1085).tif,cultivated land,dry farm,test
33831,water_area/sea/sea(166).tif,water area,sea,test
33832,woodland/natural_grassland/natural_grassland(565).tif,woodland,natural grassland,test
33833,water_area/coastline/coastline(232).tif,water area,coastline,test
33834,other_land/snow_mountain/snow_mountain(25).tif,other land,snow mountain,test
33835,construction_land/residents/residents(499).tif,construction land,residents,test
33836,woodland/natural_grassland/natural_grassland(1005).tif,woodland,natural grassland,test
33837,transportation/parkinglot/parkinglot(1087).tif,transportation,parkinglot,test
33838,transportation/mountain_road/mountain_road(982).tif,transportation,mountain road,test
33839,woodland/shrubwood/shrubwood(1429).tif,woodland,shrubwood,test
33840,transportation/mountain_road/mountain_road(14).tif,transportation,mountain road,test
33841,transportation/parkinglot/parkinglot(1119).tif,transportation,parkinglot,test
33842,water_area/hirst/hirst(934).tif,water area,hirst,test
33843,construction_land/residents/residents(246).tif,construction land,residents,test
33844,woodland/mangrove/mangrove_618(52).tif,woodland,mangrove,test
33845,transportation/parkinglot/parkinglot(650).tif,transportation,parkinglot,test
33846,construction_land/residents/residents(86).tif,construction land,residents,test
33847,other_land/desert/desert(675).tif,other land,desert,test
33848,transportation/bridge/bridge(416).tif,transportation,bridge,test
33849,woodland/sapling/sapling(1094).tif,woodland,sapling,test
33850,other_land/snow_mountain/snow_mountain(959).tif,other land,snow mountain,test
33851,construction_land/city_building/city_building(806).tif,construction land,city building,test
33852,woodland/sparse_forest/sparse_forest(464).tif,woodland,sparse forest,test
33853,water_area/sea/sea(1176).tif,water area,sea,test
33854,construction_land/residents/residents(545).tif,construction land,residents,test
33855,water_area/sea/sea(1166).tif,water area,sea,test
33856,transportation/crossroads/crossroads(291).tif,transportation,crossroads,test
33857,transportation/airport_runway/airport_runway(1100).tif,transportation,airport runway,test
33858,cultivated_land/bare_land/bare_land(1043).tif,cultivated land,bare land,test
33859,woodland/river_protection_forest/river_protection_forest(10).tif,woodland,river protection forest,test
33860,cultivated_land/dry_farm/dry_farm(586).tif,cultivated land,dry farm,test
33861,transportation/mountain_road/mountain_road(37).tif,transportation,mountain road,test
33862,woodland/forest/forest(225).tif,woodland,forest,test
33863,other_land/desert/desert(1232).tif,other land,desert,test
33864,construction_land/container/container(426).tif,construction land,container,test
33865,water_area/hirst/hirst(761).tif,water area,hirst,test
33866,construction_land/storage_room/storage_room(314).tif,construction land,storage room,test
33867,construction_land/city_building/city_building(647).tif,construction land,city building,test
33868,other_objects/town/town(417).tif,other objects,town,test
33869,woodland/natural_grassland/natural_grassland(1073).tif,woodland,natural grassland,test
33870,transportation/marina/marina(103).tif,transportation,marina,test
33871,other_land/desert/desert(439).tif,other land,desert,test
33872,woodland/sparse_forest/sparse_forest(966).tif,woodland,sparse forest,test
33873,transportation/parkinglot/parkinglot(1110).tif,transportation,parkinglot,test
33874,construction_land/container/container(213).tif,construction land,container,test
33875,construction_land/storage_room/storage_room(31).tif,construction land,storage room,test
33876,other_land/mountain/mountain(719).tif,other land,mountain,test
33877,construction_land/tower/tower(171).tif,construction land,tower,test
33878,transportation/airport_runway/airport_runway(883).tif,transportation,airport runway,test
33879,transportation/overpass/overpass(14).tif,transportation,overpass,test
33880,woodland/natural_grassland/natural_grassland(314).tif,woodland,natural grassland,test
33881,woodland/sparse_forest/sparse_forest(21).tif,woodland,sparse forest,test
33882,woodland/mangrove/mangrove_618(414).tif,woodland,mangrove,test
33883,woodland/city_avenue/city_avenue(259).tif,woodland,city avenue,test
33884,transportation/turning_circle/turning_circle(253).tif,transportation,turning circle,test
33885,woodland/sapling/sapling(339).tif,woodland,sapling,test
33886,woodland/forest/forest(655).tif,woodland,forest,test
33887,other_land/snow_mountain/snow_mountain(131).tif,other land,snow mountain,test
33888,woodland/natural_grassland/natural_grassland(995).tif,woodland,natural grassland,test
33889,woodland/city_avenue/city_avenue(187).tif,woodland,city avenue,test
33890,water_area/sea/sea(1117).tif,water area,sea,test
33891,construction_land/city_building/city_building(716).tif,construction land,city building,test
33892,woodland/forest/forest(213).tif,woodland,forest,test
33893,woodland/sparse_forest/sparse_forest(66).tif,woodland,sparse forest,test
33894,woodland/forest/forest(790).tif,woodland,forest,test
33895,construction_land/storage_room/storage_room(122).tif,construction land,storage room,test
33896,cultivated_land/bare_land/bare_land(696).tif,cultivated land,bare land,test
33897,cultivated_land/dry_farm/dry_farm(439).tif,cultivated land,dry farm,test
33898,other_land/mountain/mountain(754).tif,other land,mountain,test
33899,water_area/stream/stream(541).tif,water area,stream,test
33900,cultivated_land/bare_land/bare_land(987).tif,cultivated land,bare land,test
33901,water_area/coastline/coastline(475).tif,water area,coastline,test
33902,water_area/sea/sea(847).tif,water area,sea,test
33903,transportation/mountain_road/mountain_road(734).tif,transportation,mountain road,test
33904,other_land/mountain/mountain(668).tif,other land,mountain,test
33905,woodland/shrubwood/shrubwood(1269).tif,woodland,shrubwood,test
33906,cultivated_land/bare_land/bare_land(778).tif,cultivated land,bare land,test
33907,other_land/desert/desert(641).tif,other land,desert,test
33908,woodland/city_green_tree/city_green_tree(403).tif,woodland,city green tree,test
33909,woodland/shrubwood/shrubwood(893).tif,woodland,shrubwood,test
33910,transportation/airport_runway/airport_runway(639).tif,transportation,airport runway,test
33911,cultivated_land/bare_land/bare_land(750).tif,cultivated land,bare land,test
33912,water_area/coastline/coastline(153).tif,water area,coastline,test
33913,cultivated_land/bare_land/bare_land(645).tif,cultivated land,bare land,test
33914,woodland/sparse_forest/sparse_forest(1395).tif,woodland,sparse forest,test
33915,other_land/snow_mountain/snow_mountain(62).tif,other land,snow mountain,test
33916,water_area/sea/sea(851).tif,water area,sea,test
33917,woodland/sapling/sapling(290).tif,woodland,sapling,test
33918,transportation/parkinglot/parkinglot(871).tif,transportation,parkinglot,test
33919,other_objects/town/town(336).tif,other objects,town,test
33920,other_objects/pipeline/pipeline(181).tif,other objects,pipeline,test
33921,cultivated_land/bare_land/bare_land(370).tif,cultivated land,bare land,test
33922,other_land/desert/desert(847).tif,other land,desert,test
33923,water_area/hirst/hirst(846).tif,water area,hirst,test
33924,transportation/avenue/avenue(430).tif,transportation,avenue,test
33925,cultivated_land/bare_land/bare_land(781).tif,cultivated land,bare land,test
33926,transportation/avenue/avenue(198).tif,transportation,avenue,test
33927,water_area/lakeshore/lakeshore(704).tif,water area,lakeshore,test
33928,water_area/sea/sea(1127).tif,water area,sea,test
33929,transportation/marina/marina(316).tif,transportation,marina,test
33930,other_land/snow_mountain/snow_mountain(339).tif,other land,snow mountain,test
33931,transportation/airport_runway/airport_runway(349).tif,transportation,airport runway,test
33932,water_area/coastline/coastline(140).tif,water area,coastline,test
33933,water_area/coastline/coastline(302).tif,water area,coastline,test
33934,transportation/fork_road/fork_road(123).tif,transportation,fork road,test
33935,transportation/crossroads/crossroads(781).tif,transportation,crossroads,test
33936,construction_land/storage_room/storage_room(105).tif,construction land,storage room,test
33937,transportation/turning_circle/turning_circle(149).tif,transportation,turning circle,test
33938,transportation/airport_runway/airport_runway(296).tif,transportation,airport runway,test
33939,transportation/marina/marina(510).tif,transportation,marina,test
33940,construction_land/residents/residents(930).tif,construction land,residents,test
33941,water_area/sea/sea(1160).tif,water area,sea,test
33942,woodland/sparse_forest/sparse_forest(1197).tif,woodland,sparse forest,test
33943,cultivated_land/bare_land/bare_land(57).tif,cultivated land,bare land,test
33944,other_objects/pipeline/pipeline(154).tif,other objects,pipeline,test
33945,cultivated_land/green_farmland/green_farmland(313).tif,cultivated land,green farmland,test
33946,transportation/parkinglot/parkinglot(1196).tif,transportation,parkinglot,test
33947,transportation/turning_circle/turning_circle(217).tif,transportation,turning circle,test
33948,woodland/mangrove/mangrove_618(15).tif,woodland,mangrove,test
33949,construction_land/storage_room/storage_room(287).tif,construction land,storage room,test
33950,construction_land/container/container(118).tif,construction land,container,test
33951,transportation/fork_road/fork_road(327).tif,transportation,fork road,test
33952,woodland/forest/forest(518).tif,woodland,forest,test
33953,water_area/river/river(208).tif,water area,river,test
33954,other_land/snow_mountain/snow_mountain(255).tif,other land,snow mountain,test
33955,other_land/desert/desert(1187).tif,other land,desert,test
33956,cultivated_land/bare_land/bare_land(591).tif,cultivated land,bare land,test
33957,other_land/desert/desert(57).tif,other land,desert,test
33958,transportation/city_road/city_road(164).tif,transportation,city road,test
33959,woodland/natural_grassland/natural_grassland(41).tif,woodland,natural grassland,test
33960,transportation/mountain_road/mountain_road(867).tif,transportation,mountain road,test
33961,other_land/desert/desert(716).tif,other land,desert,test
33962,water_area/sea/sea(804).tif,water area,sea,test
33963,woodland/natural_grassland/natural_grassland(222).tif,woodland,natural grassland,test
33964,transportation/crossroads/crossroads(34).tif,transportation,crossroads,test
33965,woodland/shrubwood/shrubwood(399).tif,woodland,shrubwood,test
33966,transportation/avenue/avenue(496).tif,transportation,avenue,test
33967,cultivated_land/bare_land/bare_land(240).tif,cultivated land,bare land,test
33968,woodland/shrubwood/shrubwood(230).tif,woodland,shrubwood,test
33969,woodland/mangrove/mangrove_618(209).tif,woodland,mangrove,test
33970,other_land/mountain/mountain(323).tif,other land,mountain,test
33971,cultivated_land/green_farmland/green_farmland(523).tif,cultivated land,green farmland,test
33972,construction_land/residents/residents(1049).tif,construction land,residents,test
33973,transportation/airport_runway/airport_runway(162).tif,transportation,airport runway,test
33974,cultivated_land/dry_farm/dry_farm(1164).tif,cultivated land,dry farm,test
33975,construction_land/grave/grave(105).tif,construction land,grave,test
33976,woodland/sparse_forest/sparse_forest(78).tif,woodland,sparse forest,test
33977,transportation/fork_road/fork_road(116).tif,transportation,fork road,test
33978,transportation/bridge/bridge(345).tif,transportation,bridge,test
33979,construction_land/residents/residents(1057).tif,construction land,residents,test
33980,water_area/hirst/hirst(87).tif,water area,hirst,test
33981,woodland/sparse_forest/sparse_forest(1226).tif,woodland,sparse forest,test
33982,other_land/desert/desert(801).tif,other land,desert,test
33983,cultivated_land/bare_land/bare_land(779).tif,cultivated land,bare land,test
33984,transportation/avenue/avenue(141).tif,transportation,avenue,test
33985,transportation/parkinglot/parkinglot(1098).tif,transportation,parkinglot,test
33986,construction_land/city_building/city_building(263).tif,construction land,city building,test
33987,other_land/mountain/mountain(97).tif,other land,mountain,test
33988,water_area/dam/dam(263).tif,water area,dam,test
33989,other_land/snow_mountain/snow_mountain(855).tif,other land,snow mountain,test
33990,cultivated_land/dry_farm/dry_farm(864).tif,cultivated land,dry farm,test
33991,cultivated_land/green_farmland/green_farmland(254).tif,cultivated land,green farmland,test
33992,transportation/crossroads/crossroads(12).tif,transportation,crossroads,test
33993,woodland/city_green_tree/city_green_tree(301).tif,woodland,city green tree,test
33994,cultivated_land/bare_land/bare_land(260).tif,cultivated land,bare land,test
33995,other_objects/town/town(566).tif,other objects,town,test
33996,transportation/crossroads/crossroads(529).tif,transportation,crossroads,test
33997,woodland/sapling/sapling(792).tif,woodland,sapling,test
33998,other_land/mountain/mountain(887).tif,other land,mountain,test
33999,cultivated_land/dry_farm/dry_farm(408).tif,cultivated land,dry farm,test
34000,cultivated_land/bare_land/bare_land(531).tif,cultivated land,bare land,test
34001,transportation/fork_road/fork_road(44).tif,transportation,fork road,test
34002,other_land/desert/desert(528).tif,other land,desert,test
34003,other_land/mountain/mountain(295).tif,other land,mountain,test
34004,woodland/shrubwood/shrubwood(669).tif,woodland,shrubwood,test
34005,transportation/highway/highway(77).tif,transportation,highway,test
34006,woodland/forest/forest(209).tif,woodland,forest,test
34007,other_land/snow_mountain/snow_mountain(353).tif,other land,snow mountain,test
34008,water_area/lakeshore/lakeshore(87).tif,water area,lakeshore,test
34009,other_objects/pipeline/pipeline(33).tif,other objects,pipeline,test
34010,other_land/sandbeach/sand_beach(150).tif,other land,sandbeach,test
34011,water_area/hirst/hirst(428).tif,water area,hirst,test
34012,construction_land/residents/residents(301).tif,construction land,residents,test
34013,water_area/river/river(445).tif,water area,river,test
34014,construction_land/residents/residents(974).tif,construction land,residents,test
34015,woodland/river_protection_forest/river_protection_forest(221).tif,woodland,river protection forest,test
34016,transportation/parkinglot/parkinglot(672).tif,transportation,parkinglot,test
34017,other_land/snow_mountain/snow_mountain(322).tif,other land,snow mountain,test
34018,woodland/forest/forest(220).tif,woodland,forest,test
34019,transportation/bridge/bridge(112).tif,transportation,bridge,test
34020,other_land/desert/desert(750).tif,other land,desert,test
34021,water_area/hirst/hirst(842).tif,water area,hirst,test
34022,water_area/stream/stream(520).tif,water area,stream,test
34023,woodland/forest/forest(1268).tif,woodland,forest,test
34024,construction_land/city_building/city_building(366).tif,construction land,city building,test
34025,transportation/fork_road/fork_road(416).tif,transportation,fork road,test
34026,construction_land/container/container(66).tif,construction land,container,test
34027,woodland/natural_grassland/natural_grassland(409).tif,woodland,natural grassland,test
34028,woodland/river_protection_forest/river_protection_forest(13).tif,woodland,river protection forest,test
34029,other_objects/town/town(568).tif,other objects,town,test
34030,woodland/sapling/sapling(722).tif,woodland,sapling,test
34031,water_area/dam/dam(64).tif,water area,dam,test
34032,transportation/airport_runway/airport_runway(617).tif,transportation,airport runway,test
34033,woodland/forest/forest(502).tif,woodland,forest,test
34034,woodland/city_avenue/city_avenue(222).tif,woodland,city avenue,test
34035,transportation/mountain_road/mountain_road(884).tif,transportation,mountain road,test
34036,woodland/artificial_grassland/artificial_grassland(300).tif,woodland,artificial grassland,test
34037,water_area/lakeshore/lakeshore(185).tif,water area,lakeshore,test
34038,woodland/forest/forest(1067).tif,woodland,forest,test
34039,woodland/mangrove/mangrove_618(229).tif,woodland,mangrove,test
34040,water_area/lakeshore/lakeshore(658).tif,water area,lakeshore,test
34041,transportation/marina/marina(330).tif,transportation,marina,test
34042,woodland/shrubwood/shrubwood(168).tif,woodland,shrubwood,test
34043,other_objects/town/town(649).tif,other objects,town,test
34044,construction_land/city_building/city_building(711).tif,construction land,city building,test
34045,woodland/forest/forest(1209).tif,woodland,forest,test
34046,cultivated_land/dry_farm/dry_farm(178).tif,cultivated land,dry farm,test
34047,woodland/forest/forest(430).tif,woodland,forest,test
34048,water_area/dam/dam(44).tif,water area,dam,test
34049,water_area/stream/stream(539).tif,water area,stream,test
34050,cultivated_land/bare_land/bare_land(666).tif,cultivated land,bare land,test
34051,other_land/sandbeach/sand_beach(108).tif,other land,sandbeach,test
34052,water_area/lakeshore/lakeshore(1064).tif,water area,lakeshore,test
34053,woodland/natural_grassland/natural_grassland(1016).tif,woodland,natural grassland,test
34054,other_land/desert/desert(669).tif,other land,desert,test
34055,cultivated_land/dry_farm/dry_farm(939).tif,cultivated land,dry farm,test
34056,other_land/snow_mountain/snow_mountain(220).tif,other land,snow mountain,test
34057,transportation/bridge/bridge(420).tif,transportation,bridge,test
34058,woodland/city_avenue/city_avenue(375).tif,woodland,city avenue,test
34059,water_area/stream/stream(690).tif,water area,stream,test
34060,transportation/airport_runway/airport_runway(185).tif,transportation,airport runway,test
34061,transportation/mountain_road/mountain_road(1036).tif,transportation,mountain road,test
34062,woodland/sparse_forest/sparse_forest(333).tif,woodland,sparse forest,test
34063,transportation/parkinglot/parkinglot(854).tif,transportation,parkinglot,test
34064,other_objects/town/town(88).tif,other objects,town,test
34065,other_objects/town/town(283).tif,other objects,town,test
34066,transportation/city_road/city_road(237).tif,transportation,city road,test
34067,water_area/lakeshore/lakeshore(502).tif,water area,lakeshore,test
34068,woodland/mangrove/mangrove_618(295).tif,woodland,mangrove,test
34069,other_land/mountain/mountain(907).tif,other land,mountain,test
34070,water_area/lakeshore/lakeshore(461).tif,water area,lakeshore,test
34071,transportation/rail/rail(226).tif,transportation,rail,test
34072,woodland/natural_grassland/natural_grassland(1134).tif,woodland,natural grassland,test
34073,transportation/airport_runway/airport_runway(559).tif,transportation,airport runway,test
34074,construction_land/storage_room/storage_room(70).tif,construction land,storage room,test
34075,woodland/forest/forest(439).tif,woodland,forest,test
34076,transportation/overpass/overpass(135).tif,transportation,overpass,test
34077,transportation/highway/highway(97).tif,transportation,highway,test
34078,construction_land/city_building/city_building(898).tif,construction land,city building,test
34079,transportation/parkinglot/parkinglot(762).tif,transportation,parkinglot,test
34080,woodland/shrubwood/shrubwood(690).tif,woodland,shrubwood,test
34081,other_land/sandbeach/sand_beach(63).tif,other land,sandbeach,test
34082,transportation/fork_road/fork_road(157).tif,transportation,fork road,test
34083,water_area/sea/sea(960).tif,water area,sea,test
34084,water_area/sea/sea(985).tif,water area,sea,test
34085,cultivated_land/green_farmland/green_farmland(233).tif,cultivated land,green farmland,test
34086,water_area/river/river(19).tif,water area,river,test
34087,other_land/snow_mountain/snow_mountain(554).tif,other land,snow mountain,test
34088,cultivated_land/dry_farm/dry_farm(176).tif,cultivated land,dry farm,test
34089,cultivated_land/bare_land/bare_land(466).tif,cultivated land,bare land,test
34090,water_area/coastline/coastline(24).tif,water area,coastline,test
34091,transportation/rail/rail(16).tif,transportation,rail,test
34092,woodland/sapling/sapling(1382).tif,woodland,sapling,test
34093,other_land/mountain/mountain(793).tif,other land,mountain,test
34094,cultivated_land/bare_land/bare_land(1058).tif,cultivated land,bare land,test
34095,woodland/natural_grassland/natural_grassland(1006).tif,woodland,natural grassland,test
34096,transportation/mountain_road/mountain_road(477).tif,transportation,mountain road,test
34097,cultivated_land/dry_farm/dry_farm(28).tif,cultivated land,dry farm,test
34098,water_area/sea/sea(1228).tif,water area,sea,test
34099,woodland/mangrove/mangrove_618(99).tif,woodland,mangrove,test
34100,transportation/parkinglot/parkinglot(92).tif,transportation,parkinglot,test
34101,cultivated_land/bare_land/bare_land(1018).tif,cultivated land,bare land,test
34102,water_area/sea/sea(215).tif,water area,sea,test
34103,woodland/sapling/sapling(1359).tif,woodland,sapling,test
34104,woodland/city_green_tree/city_green_tree(79).tif,woodland,city green tree,test
34105,cultivated_land/bare_land/bare_land(48).tif,cultivated land,bare land,test
34106,transportation/mountain_road/mountain_road(251).tif,transportation,mountain road,test
34107,woodland/natural_grassland/natural_grassland(670).tif,woodland,natural grassland,test
34108,woodland/city_avenue/city_avenue(331).tif,woodland,city avenue,test
34109,transportation/avenue/avenue(469).tif,transportation,avenue,test
34110,construction_land/city_building/city_building(169).tif,construction land,city building,test
34111,construction_land/residents/residents(928).tif,construction land,residents,test
34112,woodland/natural_grassland/natural_grassland(406).tif,woodland,natural grassland,test
34113,woodland/sparse_forest/sparse_forest(1288).tif,woodland,sparse forest,test
34114,woodland/natural_grassland/natural_grassland(230).tif,woodland,natural grassland,test
34115,other_land/snow_mountain/snow_mountain(922).tif,other land,snow mountain,test
34116,transportation/parkinglot/parkinglot(594).tif,transportation,parkinglot,test
34117,woodland/sapling/sapling(445).tif,woodland,sapling,test
34118,construction_land/storage_room/storage_room(143).tif,construction land,storage room,test
34119,water_area/stream/stream(447).tif,water area,stream,test
34120,water_area/sea/sea(355).tif,water area,sea,test
34121,transportation/rail/rail(118).tif,transportation,rail,test
34122,woodland/river_protection_forest/river_protection_forest(111).tif,woodland,river protection forest,test
34123,transportation/avenue/avenue(477).tif,transportation,avenue,test
34124,transportation/mountain_road/mountain_road(227).tif,transportation,mountain road,test
34125,water_area/sea/sea(840).tif,water area,sea,test
34126,construction_land/grave/grave(5).tif,construction land,grave,test
34127,other_objects/town/town(678).tif,other objects,town,test
34128,cultivated_land/dry_farm/dry_farm(156).tif,cultivated land,dry farm,test
34129,water_area/stream/stream(310).tif,water area,stream,test
34130,transportation/crossroads/crossroads(310).tif,transportation,crossroads,test
34131,transportation/crossroads/crossroads(203).tif,transportation,crossroads,test
34132,woodland/sapling/sapling(917).tif,woodland,sapling,test
34133,construction_land/residents/residents(987).tif,construction land,residents,test
34134,water_area/stream/stream(682).tif,water area,stream,test
34135,woodland/forest/forest(722).tif,woodland,forest,test
34136,other_land/mountain/mountain(804).tif,other land,mountain,test
34137,cultivated_land/bare_land/bare_land(716).tif,cultivated land,bare land,test
34138,woodland/shrubwood/shrubwood(1124).tif,woodland,shrubwood,test
34139,cultivated_land/dry_farm/dry_farm(833).tif,cultivated land,dry farm,test
34140,cultivated_land/dry_farm/dry_farm(174).tif,cultivated land,dry farm,test
34141,construction_land/grave/grave(165).tif,construction land,grave,test
34142,water_area/stream/stream(30).tif,water area,stream,test
34143,water_area/coastline/coastline(126).tif,water area,coastline,test
34144,woodland/natural_grassland/natural_grassland(981).tif,woodland,natural grassland,test
34145,construction_land/residents/residents(83).tif,construction land,residents,test
34146,transportation/marina/marina(395).tif,transportation,marina,test
34147,water_area/lakeshore/lakeshore(314).tif,water area,lakeshore,test
34148,construction_land/residents/residents(1261).tif,construction land,residents,test
34149,woodland/city_green_tree/city_green_tree(313).tif,woodland,city green tree,test
34150,woodland/sapling/sapling(359).tif,woodland,sapling,test
34151,transportation/mountain_road/mountain_road(94).tif,transportation,mountain road,test
34152,other_land/snow_mountain/snow_mountain(419).tif,other land,snow mountain,test
34153,water_area/stream/stream(367).tif,water area,stream,test
34154,woodland/sapling/sapling(764).tif,woodland,sapling,test
34155,other_objects/pipeline/pipeline(196).tif,other objects,pipeline,test
34156,other_land/snow_mountain/snow_mountain(445).tif,other land,snow mountain,test
34157,water_area/coastline/coastline(566).tif,water area,coastline,test
34158,transportation/highway/highway(133).tif,transportation,highway,test
34159,construction_land/container/container(342).tif,construction land,container,test
34160,other_land/snow_mountain/snow_mountain(292).tif,other land,snow mountain,test
34161,woodland/city_green_tree/city_green_tree(138).tif,woodland,city green tree,test
34162,transportation/airport_runway/airport_runway(727).tif,transportation,airport runway,test
34163,other_land/mountain/mountain(229).tif,other land,mountain,test
34164,transportation/airport_runway/airport_runway(909).tif,transportation,airport runway,test
34165,other_land/desert/desert(1146).tif,other land,desert,test
34166,transportation/mountain_road/mountain_road(95).tif,transportation,mountain road,test
34167,construction_land/container/container(29).tif,construction land,container,test
34168,other_land/mountain/mountain(730).tif,other land,mountain,test
34169,transportation/mountain_road/mountain_road(320).tif,transportation,mountain road,test
34170,water_area/sea/sea(924).tif,water area,sea,test
34171,construction_land/city_building/city_building(32).tif,construction land,city building,test
34172,other_land/snow_mountain/snow_mountain(182).tif,other land,snow mountain,test
34173,transportation/parkinglot/parkinglot(1189).tif,transportation,parkinglot,test
34174,cultivated_land/dry_farm/dry_farm(1038).tif,cultivated land,dry farm,test
34175,woodland/mangrove/mangrove_618(709).tif,woodland,mangrove,test
